TITLE	40% S-JS AFTER DT
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2026/03/10
TIME	18:38:05
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  300.0000
NPOINTS	     601
FIRSTY	     4.68195
MAXY	    11.01338
MINY	   -15.87866
XYDATA
Channel 1
815	1.11588	-0.874513	-2.34834	-3.93879	-2.37407	-1.86938	-1.55635	-0.786312	-1.30615	0.00460729	0.457294	-0.898881	-0.1022	-0.570709	1.52634	-1.90643	-2.12383	0.511944	-1.17087	0.358227	-2.739
814	2.51434	-0.396237	-1.38751	-2.66155	-1.29438	-0.63536	-0.349743	0.478252	0.499747	0.960768	1.80865	1.30413	0.310295	0.723581	2.17952	-0.241401	-0.535006	1.45767	0.60022	2.03242	-1.63316
813	4.47321	1.3682	-0.372709	-1.0497	0.401651	1.24416	0.915762	2.33446	1.88104	1.6089	2.82797	2.73096	2.19697	2.48574	4.07667	1.59077	1.18866	3.15499	2.46398	3.27083	0.139926
812	4.6272	1.5847	-0.897015	-1.95884	0.0862869	0.515797	0.402876	1.77446	1.65559	1.15053	2.981	1.28078	2.29285	2.95987	2.72877	1.34866	1.13725	3.07519	1.05745	2.73697	0.625869
811	5.21494	1.72458	-0.929244	-0.487189	0.578707	0.179706	0.598889	2.14091	2.38383	0.993648	3.10319	2.03144	2.4111	2.72216	2.707	1.60685	1.41116	3.20002	0.708869	2.84245	1.3525
810	6.12551	3.79557	0.165401	1.50975	2.28688	1.60218	1.85355	3.07643	3.75444	2.66613	4.15091	3.0632	4.4982	3.07899	4.0583	2.96426	2.54282	3.94267	2.02303	3.43552	2.90787
809	4.76099	2.96295	-0.713771	1.11353	1.51226	1.26391	0.921475	2.56404	3.37076	1.98664	3.65112	2.4136	3.48392	2.06656	3.05738	2.46334	2.08923	3.36744	1.45618	2.95884	2.74912
808	5.05409	3.1102	0.194383	0.905089	1.23556	2.11952	1.44652	3.5015	2.59097	1.3345	4.30602	2.73578	4.31304	1.76307	2.79426	2.4304	2.62327	2.67007	1.50602	2.97179	2.63047
807	5.23946	3.83455	0.441886	1.47708	2.42383	2.69762	2.39734	3.51129	3.02078	1.24512	3.34854	2.2248	4.36915	2.22595	1.35972	2.29185	2.79116	2.05433	1.85584	2.0429	2.73967
806	4.23384	3.72453	-0.772626	-0.222267	1.40923	2.34626	1.35813	2.75734	1.85317	-0.206481	2.45009	1.10711	3.17584	0.786793	0.0452552	0.994394	1.09075	2.04714	0.186559	0.63076	1.69897
805	3.26126	2.6887	-0.338808	-1.62953	0.933301	1.6325	0.648148	1.52377	3.06944	-0.03784	1.99671	0.185768	2.61606	0.55014	0.0665184	0.446635	0.969765	1.53043	-0.383631	0.87062	1.4317
804	1.77888	1.77415	-0.995877	-2.11304	-0.0721997	1.3265	0.25635	0.852308	1.88402	-0.547186	1.29803	-0.107218	1.36963	-0.874182	-0.488173	-0.932218	-0.280625	-0.194698	-0.879631	-0.195775	0.469981
803	0.959597	1.297	-0.727566	-2.15469	-0.131073	1.05327	0.00428938	0.435892	0.87955	-0.836105	1.0076	-0.718211	0.173455	-1.26975	-1.68248	-1.23584	-0.776426	-1.05888	-0.979221	0.362201	0.278259
802	0.774711	0.297025	-1.55027	-2.64791	-0.535424	0.582114	-0.0784328	0.0763871	0.742988	-1.25847	0.560497	-1.41543	-0.901014	-1.138	-2.19921	-0.577777	-1.02511	-1.75465	-0.387967	-0.467192	-0.32906
