TITLE	10% S-JS for 6 hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/20
TIME	17:51:08
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  300.0000
NPOINTS	     601
FIRSTY	     6.20964
MAXY	    14.40103
MINY	   -18.37549
XYDATA
Channel 1
724	-1.6452	-6.92876	-7.94211	-4.60237	-5.46093	-3.70738	-5.75436	-5.66541	-5.66391	-7.01672	-7.0795	-7.00994	-6.0154	-9.18899	-8.74005	-11.4594	-13.8041	-12.4288	-10.6875	-9.05459	-8.53567	-9.20237	-8.57162	-8.82326	-8.81056	-9.23273	-8.18549	-8.58609	-7.9309	-9.0753	-7.96647	-8.06795	-8.50577	-7.66252	-8.66135	-9.1801	-8.72629	-8.79888
723	-1.35311	-7.18624	-8.09892	-4.63541	-5.2201	-3.71746	-6.47395	-5.80073	-6.05336	-7.19221	-6.94707	-7.76451	-6.19486	-8.90781	-8.83951	-11.4258	-13.5239	-12.6784	-10.601	-9.05122	-8.59704	-9.26719	-8.8399	-8.78675	-9.02744	-9.46437	-8.39248	-8.77313	-8.16981	-8.96442	-8.02452	-8.10792	-8.61028	-8.06006	-8.53056	-9.3758	-8.52445	-8.88783
722	-1.77192	-6.78434	-7.62301	-4.82132	-4.933	-3.86081	-6.29651	-5.02857	-5.85649	-7.28614	-6.6911	-7.32135	-6.27476	-8.60926	-8.4741	-10.6014	-12.8448	-11.8899	-10.0213	-8.78457	-8.27072	-9.11386	-8.53469	-8.43119	-8.82829	-9.05572	-8.01598	-8.87928	-7.7112	-8.25081	-7.73248	-7.98061	-8.19779	-7.82887	-8.11017	-8.88566	-8.51252	-8.49441
721	-2.48929	-6.11823	-7.3811	-4.50242	-5.24733	-3.71618	-5.74429	-4.834	-5.93064	-6.33693	-6.31945	-7.41245	-6.05393	-8.53655	-8.75597	-10.1087	-12.072	-11.6115	-9.56386	-8.86361	-8.31007	-8.77097	-8.25194	-8.21951	-8.42184	-8.63914	-7.6672	-8.78039	-7.4222	-7.7414	-7.8217	-7.81023	-7.88426	-7.59524	-7.75707	-8.48141	-8.14035	-7.60429
720	-2.36928	-6.0807	-7.33007	-4.19666	-4.61963	-3.60168	-5.29764	-4.4867	-5.71408	-5.96132	-6.17678	-6.99381	-6.22987	-8.28595	-8.13724	-9.6983	-11.6069	-11.4127	-9.42745	-8.5909	-7.97614	-8.33178	-8.08961	-7.97106	-8.01547	-8.46099	-7.65198	-8.48857	-7.55219	-7.62326	-7.74095	-7.50421	-7.26471	-7.55297	-7.3608	-7.92018	-7.53245	-7.6831
719	-2.44573	-5.52385	-7.17452	-3.63183	-3.98654	-3.19823	-4.54222	-4.32841	-5.09583	-5.38524	-5.90584	-6.59193	-6.01528	-7.53906	-8.12051	-9.52672	-10.9928	-11.6592	-9.22143	-8.52716	-7.83756	-7.92228	-7.49992	-7.42668	-7.71854	-8.0931	-7.06898	-7.81033	-7.06763	-6.71061	-7.0536	-7.12797	-7.02531	-7.009	-6.77997	-7.64344	-7.06499	-7.46496
718	-2.68254	-5.41343	-7.26525	-3.49936	-3.8001	-3.37381	-4.1876	-4.35874	-5.08316	-5.22159	-5.7773	-6.22176	-5.67378	-6.90197	-8.44449	-9.8765	-11.1053	-11.0553	-8.88662	-8.76257	-7.71511	-7.42851	-7.26386	-7.41308	-7.58939	-7.83458	-6.73308	-7.7342	-6.64637	-6.73763	-6.76731	-7.10388	-6.98458	-6.86342	-6.80773	-7.45026	-6.65549	-7.39143
717	-2.98735	-5.12851	-6.62344	-3.39901	-3.86144	-3.04623	-4.05397	-4.87492	-5.05423	-5.32809	-5.80563	-6.02364	-5.65291	-6.65738	-8.29977	-9.25378	-10.6083	-11.3594	-8.84925	-8.90006	-7.6083	-7.52079	-7.19339	-7.1397	-7.22897	-7.65677	-6.85081	-7.76947	-6.44227	-6.65859	-6.38966	-6.57674	-6.60413	-6.65229	-6.63193	-7.17228	-6.43197	-7.48873
716	-2.85734	-5.12688	-6.62939	-3.08401	-3.45893	-3.03672	-3.9544	-4.38789	-4.85222	-5.20161	-5.59585	-5.68539	-5.90072	-6.37287	-8.18654	-9.0597	-10.382	-11.126	-8.21664	-8.89889	-7.62294	-7.1661	-6.53088	-6.77931	-6.90455	-7.18053	-6.65499	-7.00086	-6.17299	-6.60484	-6.25776	-6.59547	-6.57933	-6.84834	-6.63794	-6.55723	-6.18212	-7.14314
715	-3.03032	-5.05219	-6.05755	-2.66679	-3.46401	-2.60845	-3.47853	-4.20221	-4.72855	-5.12019	-5.77375	-4.91224	-5.49357	-5.77754	-7.89718	-8.59493	-10.0924	-10.3814	-7.95094	-8.42746	-7.0308	-6.6542	-5.76551	-6.18999	-6.72289	-6.73415	-6.35545	-6.36558	-5.74933	-6.3014	-5.95484	-6.33582	-5.93798	-6.48408	-6.20089	-6.05084	-6.27522	-6.4923
714	-2.96151	-4.57163	-6.40327	-2.44362	-3.37907	-2.60378	-3.49498	-4.67873	-4.96241	-4.74103	-5.77725	-5.16848	-5.42866	-5.98554	-7.92942	-8.99586	-9.79421	-10.6933	-7.90586	-8.65754	-7.18981	-6.76679	-5.43314	-6.34538	-6.55921	-6.68844	-6.59282	-6.31096	-5.81748	-6.6296	-5.71472	-6.21439	-6.19642	-6.30284	-6.15543	-5.99213	-6.08439	-6.50091
713	-2.46567	-4.98512	-6.45534	-2.31658	-3.275	-2.25356	-3.84028	-4.51379	-4.53797	-4.8427	-5.37389	-4.47913	-5.2161	-5.82945	-7.82606	-9.39655	-10.0232	-10.4113	-7.62592	-8.37097	-7.09248	-6.53541	-5.52249	-6.2795	-6.34262	-6.42847	-6.75276	-6.35319	-5.92075	-6.74259	-5.11413	-6.37849	-6.19109	-6.20859	-6.2503	-5.86194	-5.98307	-6.34451
712	-2.9585	-5.07284	-6.98991	-2.89602	-3.43367	-2.57081	-3.982	-4.76812	-4.81182	-5.3732	-5.51875	-4.94741	-5.68221	-5.99049	-7.98501	-10.0159	-10.4826	-10.0186	-7.96322	-8.56326	-7.352	-7.08992	-6.00723	-6.94753	-6.74319	-7.04768	-6.63682	-6.68658	-6.16748	-7.01415	-5.5313	-6.42973	-6.86714	-6.68166	-6.6224	-6.21077	-6.2315	-6.94051
711	-3.63478	-5.21922	-7.18149	-3.43478	-3.43645	-2.5143	-4.18127	-4.89936	-5.37263	-5.60521	-5.67799	-5.32043	-6.08686	-6.28702	-8.2575	-10.3392	-11.1464	-9.23697	-8.33237	-8.84905	-7.95661	-7.42001	-6.43432	-7.33176	-6.79919	-7.35779	-6.93373	-7.11683	-6.77199	-7.09195	-5.89121	-6.90449	-7.06097	-7.02063	-6.75036	-5.90396	-6.61782	-7.23187
710	-3.35084	-5.13119	-7.05581	-3.54909	-3.50986	-2.70869	-4.03769	-4.70366	-5.77578	-6.18035	-6.0989	-5.75601	-6.09249	-6.69571	-8.34269	-10.5939	-11.2237	-9.80257	-8.63853	-9.08503	-8.12555	-7.83271	-6.72168	-7.40002	-7.21704	-7.7366	-6.74983	-7.2756	-6.67208	-7.06706	-6.30605	-6.75229	-7.0218	-7.60984	-6.88902	-6.08945	-6.98531	-7.44313
709	-3.62648	-4.96341	-6.94775	-3.71842	-3.5782	-2.91976	-3.8463	-4.47033	-5.58882	-5.65085	-5.92635	-5.72794	-5.79674	-6.60554	-7.90021	-10.523	-11.5143	-9.64954	-8.76375	-8.65721	-7.80403	-7.67964	-6.73068	-7.37215	-7.32143	-7.73027	-6.47447	-7.44141	-6.66784	-7.10416	-6.16036	-6.93074	-7.17165	-7.1812	-6.72669	-5.84155	-6.94019	-6.85526
708	-3.94936	-5.34876	-7.32488	-3.22462	-4.12249	-3.39488	-4.19961	-5.01536	-5.88819	-5.67421	-6.35944	-6.26392	-6.16949	-6.7825	-8.00186	-10.8995	-11.8913	-9.88631	-8.99171	-9.12907	-8.07742	-7.6317	-7.04426	-7.148	-7.61422	-8.08674	-6.77034	-7.33487	-6.85152	-6.87233	-6.02692	-7.43943	-7.46452	-7.28858	-6.99775	-6.06	-7.19969	-6.85204
707	-3.4117	-5.5114	-7.75878	-3.55995	-4.11933	-3.62144	-4.0841	-5.13334	-5.71621	-5.36959	-6.07824	-6.57089	-5.8609	-7.45238	-8.10774	-10.9206	-11.8895	-10.4039	-8.80672	-8.98189	-8.69466	-7.85335	-7.11811	-7.28525	-7.23707	-8.25625	-6.89904	-7.39828	-6.77562	-7.20393	-6.1436	-7.10356	-7.48864	-6.91714	-6.76333	-5.84986	-7.54058	-6.62283
706	-3.10023	-5.04346	-7.5403	-3.58361	-4.24831	-3.59303	-3.82687	-5.25443	-5.59699	-5.30327	-6.18304	-6.46536	-5.74226	-6.98513	-8.44936	-11.1672	-12.6103	-9.78423	-9.32407	-8.62646	-8.58288	-7.73721	-7.57367	-7.51383	-6.90877	-8.2917	-6.76788	-7.3669	-6.90803	-7.51054	-6.2363	-6.99979	-7.10771	-6.80583	-6.55622	-5.67172	-7.21169	-6.66079
705	-3.7226	-5.6508	-7.32335	-4.3064	-4.35815	-3.61233	-3.44966	-5.17726	-5.77735	-5.61247	-6.67847	-7.12119	-6.24309	-6.98452	-8.6111	-10.8646	-12.3784	-10.5292	-9.76023	-8.90278	-8.45112	-8.28471	-7.50849	-7.85089	-7.23635	-8.64923	-6.68255	-7.62594	-6.92212	-7.69204	-6.64055	-7.1709	-7.48082	-7.05106	-6.9273	-6.17407	-8.10375	-6.87707
704	-2.9728	-5.66746	-6.93007	-4.15908	-4.48077	-3.45709	-3.1926	-5.34887	-5.60401	-5.50197	-6.90997	-7.16476	-6.01691	-6.94001	-8.66757	-10.1462	-12.1784	-10.8342	-9.35951	-9.0243	-8.80743	-7.9131	-7.57374	-7.3801	-7.00646	-8.201	-6.52236	-7.4052	-6.47173	-7.44057	-6.46075	-7.26986	-7.26844	-6.77683	-6.59905	-6.16466	-7.6925	-6.42918
703	-3.18927	-6.03832	-7.03747	-4.18385	-4.53759	-3.58146	-3.61295	-5.29651	-5.74915	-5.88227	-6.64083	-7.2074	-5.8707	-7.1559	-9.10731	-10.5857	-12.1801	-11.8056	-9.13543	-9.04934	-8.5767	-7.80673	-7.71378	-7.04791	-7.55254	-8.4776	-6.49267	-7.28193	-6.24077	-7.54786	-6.87031	-7.29467	-7.36046	-6.82591	-6.44583	-6.75178	-7.73947	-6.28623
702	-3.09273	-5.6334	-7.52441	-4.49854	-4.68011	-3.49222	-4.00957	-5.56597	-5.61613	-5.77613	-6.73437	-7.2679	-6.34062	-7.39863	-9.02133	-10.6646	-11.999	-11.4773	-8.99233	-9.1926	-8.57777	-7.54936	-7.84154	-7.31551	-7.29076	-8.37286	-6.75172	-7.22328	-6.76798	-7.58815	-6.88658	-7.53358	-7.38181	-6.80021	-6.78685	-6.75118	-7.4923	-6.62073
701	-2.39156	-4.68252	-7.36809	-3.66598	-3.7657	-3.1473	-3.42402	-5.15267	-5.16043	-5.47408	-6.2817	-6.61571	-5.94425	-6.73412	-8.90491	-10.4374	-11.4791	-11.3792	-8.39909	-8.76827	-7.86652	-7.23064	-7.55933	-7.03527	-6.72392	-7.85064	-6.42531	-6.6031	-6.4247	-7.23606	-6.50348	-7.05656	-6.81338	-6.59701	-6.16281	-6.48437	-6.91542	-6.6465
700	-2.09675	-4.25642	-6.8377	-4.16045	-3.70364	-2.80218	-3.18522	-4.5661	-5.22984	-5.62157	-6.37024	-6.62087	-6.1142	-6.97966	-8.6965	-10.5602	-11.2466	-11.2055	-8.61275	-8.54129	-7.7971	-7.4392	-7.67218	-7.37425	-6.60251	-7.77978	-6.34667	-6.57583	-6.54335	-7.32558	-6.9476	-6.87411	-6.82091	-6.77611	-6.1125	-7.19544	-6.69587	-7.10924
699	-2.03943	-3.175	-6.40333	-4.08314	-3.47236	-2.58088	-2.68029	-3.9747	-4.87831	-5.49154	-6.44387	-6.45454	-6.28246	-6.86623	-8.69291	-10.3173	-10.8174	-10.7106	-8.32216	-8.21161	-7.473	-7.21367	-7.48063	-7.28675	-6.70678	-7.40045	-5.90526	-6.17777	-6.41344	-6.81147	-6.73366	-6.56307	-6.6611	-6.51599	-5.81646	-7.16638	-6.69302	-7.3968
698	-1.76799	-3.56623	-5.87407	-3.9229	-3.38432	-2.46699	-2.94117	-3.37902	-4.71036	-5.47619	-6.23011	-5.91534	-6.36915	-6.64533	-7.74791	-9.95098	-10.3224	-11.2978	-7.53022	-8.21557	-7.18372	-7.30279	-7.14964	-7.07654	-6.90889	-7.20984	-5.96723	-6.02113	-6.45298	-6.38656	-6.58927	-6.62924	-6.88134	-6.88717	-5.9439	-7.31544	-6.58389	-7.26639
697	-1.53736	-2.93362	-5.51714	-3.12615	-3.24639	-1.94518	-3.04326	-3.42595	-4.4671	-5.3679	-5.97199	-5.53484	-5.99142	-6.56088	-7.51336	-9.58903	-10.5225	-10.9464	-7.23188	-8.02088	-6.82054	-6.79572	-6.91557	-6.43652	-6.46508	-6.9016	-5.76432	-5.64355	-5.97528	-5.83004	-6.2137	-5.9912	-5.79098	-6.36168	-5.25071	-6.92044	-5.86351	-6.90083
696	-1.84131	-2.83572	-5.21741	-3.23421	-3.19842	-1.62174	-2.66147	-3.0923	-4.12868	-5.39703	-5.28816	-4.81839	-5.45877	-6.38525	-7.35318	-10.1533	-10.442	-9.93331	-6.90638	-7.77191	-6.65656	-6.53255	-6.57477	-6.53482	-6.34503	-6.95568	-5.58758	-5.46498	-5.58247	-5.74118	-5.95361	-5.73282	-5.30559	-6.09363	-5.08453	-6.23881	-5.63072	-6.77214
695	-0.770255	-1.52655	-4.67249	-2.81956	-2.89618	-0.965987	-1.59266	-2.49097	-3.32579	-4.5779	-4.6379	-4.21178	-4.85622	-5.34358	-6.38917	-9.28477	-9.48106	-8.56814	-6.31101	-6.82981	-5.74075	-5.47494	-5.68225	-5.6078	-4.89659	-5.86359	-4.70832	-4.98412	-5.26443	-4.85123	-5.21865	-4.93263	-4.67707	-5.11851	-4.36878	-5.09769	-4.93746	-5.97027
694	-0.949225	-1.83944	-4.07202	-2.69334	-2.84203	-1.45304	-1.45041	-2.19686	-3.11627	-4.24959	-4.54727	-3.95611	-4.36849	-5.41506	-6.11786	-8.62833	-9.02973	-8.66057	-6.34865	-6.24458	-5.52729	-5.26084	-5.35892	-5.48379	-4.83039	-5.18906	-4.39183	-4.98299	-4.86918	-4.69046	-5.01077	-4.75652	-4.50781	-4.42361	-4.24475	-5.01933	-4.66036	-5.5955
693	-0.924866	-2.63343	-3.90643	-3.25875	-3.1461	-1.31022	-1.92198	-2.71675	-3.22307	-4.35968	-4.68654	-4.43708	-4.76238	-6.32029	-6.22072	-8.61593	-9.3158	-8.62291	-6.66199	-6.21095	-5.88114	-5.79616	-5.26629	-5.31743	-5.68852	-5.17649	-4.59001	-5.24177	-5.03519	-4.80881	-5.23875	-5.24207	-4.54827	-4.52345	-4.79918	-4.66857	-4.95046	-5.64299
692	-0.602279	-2.47611	-3.56051	-2.78293	-3.09625	-1.07981	-1.78505	-2.89736	-2.81924	-3.90718	-4.43582	-3.88724	-4.15113	-5.85747	-5.98536	-8.42302	-9.34472	-8.06402	-5.86929	-5.72556	-5.54631	-5.55077	-4.71885	-4.72934	-5.4055	-4.83398	-4.24323	-4.99739	-4.6588	-4.04965	-4.70202	-5.11461	-4.25456	-4.04469	-4.38839	-3.75087	-4.18743	-4.82882
691	-0.723873	-3.22424	-3.639	-2.8049	-3.44575	-1.18072	-1.82521	-3.23773	-3.05385	-3.66407	-4.43528	-3.99172	-4.04586	-5.68547	-5.8031	-8.2783	-9.67214	-8.31094	-5.92019	-5.65403	-5.58155	-5.12694	-4.45273	-4.69275	-5.17909	-4.67193	-4.64184	-5.02075	-4.75937	-3.98069	-4.54141	-5.08122	-3.92226	-4.43331	-4.33269	-3.78349	-3.83381	-4.6521
690	-0.894055	-3.38359	-3.99513	-2.94114	-3.42245	-1.50095	-2.10436	-3.62609	-3.37121	-3.49755	-4.40395	-4.10912	-3.86325	-5.93149	-6.26333	-8.51432	-9.36615	-7.86857	-6.48081	-5.88174	-5.70166	-5.0961	-4.6095	-5.18247	-5.24899	-4.54935	-4.8395	-4.93162	-4.57594	-4.13307	-4.52995	-5.00747	-3.82877	-4.36128	-4.70042	-3.65217	-3.79032	-4.33704
689	-0.824522	-4.13624	-4.22242	-3.19101	-3.87593	-1.8924	-2.10539	-3.93197	-3.43145	-3.39678	-4.02927	-4.13143	-4.07382	-6.3171	-6.22448	-8.6592	-9.48097	-8.31308	-6.56613	-5.82954	-5.86865	-5.19663	-4.60401	-5.28364	-5.54365	-4.76307	-4.73732	-4.74812	-4.97575	-4.2447	-4.80175	-4.92078	-4.3779	-4.22776	-4.87151	-3.70782	-4.20717	-4.30836
688	-0.631259	-3.81622	-4.22944	-2.75952	-3.81667	-2.00157	-2.15164	-3.9932	-3.42485	-3.18333	-4.07529	-4.25419	-4.08006	-6.21737	-6.15379	-8.12793	-9.25795	-8.72867	-6.48006	-5.86215	-5.56004	-5.27974	-4.49764	-4.95263	-5.08477	-4.689	-4.53467	-4.46717	-5.15143	-4.13121	-4.96157	-4.83976	-4.45623	-4.04802	-5.0037	-3.99208	-4.08382	-3.96136
687	-1.15894	-4.46284	-4.24547	-3.03407	-4.47022	-2.32809	-2.89441	-4.40764	-3.82715	-3.8039	-4.73224	-4.59186	-4.25233	-6.68215	-6.53192	-8.6397	-9.84	-9.42956	-6.92738	-6.26649	-6.27878	-5.90697	-5.05272	-5.08434	-5.6673	-5.03852	-5.41657	-4.75364	-5.48901	-4.60447	-5.47203	-5.50609	-4.58828	-4.86967	-5.23725	-4.62538	-4.44933	-4.52984
686	-1.21803	-4.7033	-4.38733	-2.8722	-4.27188	-2.01546	-2.8611	-4.6001	-3.90542	-4.07842	-4.76416	-4.65468	-4.3482	-6.70477	-6.50714	-8.8904	-10.197	-9.45122	-6.84692	-6.34994	-6.36886	-6.38075	-5.0762	-5.67303	-6.04741	-5.3407	-5.40418	-4.62357	-5.2946	-4.50741	-5.73019	-5.1448	-4.73356	-5.41898	-5.01017	-4.39028	-4.65122	-4.40301
685	-1.25578	-5.03253	-4.84137	-2.84491	-4.12415	-1.98025	-3.44167	-4.69429	-4.18852	-4.10891	-5.50097	-4.5227	-4.14004	-6.40806	-6.90704	-9.43225	-10.5198	-9.08634	-6.89326	-6.40862	-6.22541	-5.99495	-5.15956	-6.05343	-5.83378	-5.74855	-5.56722	-4.61749	-5.64551	-4.89124	-5.80328	-5.11713	-4.60612	-5.39556	-4.99235	-5.16482	-4.50756	-4.39584
684	-1.35848	-4.99142	-5.21993	-2.76832	-3.84425	-2.27931	-2.95437	-4.81567	-4.21811	-4.07496	-5.22633	-4.4195	-3.97179	-6.27112	-6.76119	-9.21259	-10.5643	-8.76578	-7.12034	-6.60127	-6.2077	-5.95119	-5.04824	-6.08132	-5.6222	-5.73682	-5.53988	-4.10382	-5.6487	-5.16123	-5.87601	-5.09821	-4.36083	-5.56331	-4.99629	-5.13645	-4.85951	-4.39239
683	-1.31553	-5.0929	-5.12697	-2.89139	-3.49902	-2.26148	-3.01585	-4.5163	-3.74011	-3.88454	-5.26505	-3.91097	-3.66897	-5.81918	-6.5952	-9.08223	-9.97161	-8.70501	-6.85756	-6.53133	-5.9789	-5.79923	-4.95745	-5.63969	-5.4422	-5.85915	-5.30824	-3.93217	-5.4194	-5.08703	-5.44369	-4.60866	-4.21615	-4.92622	-4.89955	-5.22425	-4.98651	-4.54726
682	-1.75641	-4.69999	-4.88139	-2.58515	-3.45787	-2.16976	-2.71611	-4.22623	-3.43392	-4.04104	-5.1043	-4.35769	-3.6996	-5.46445	-6.53277	-8.84749	-9.45443	-8.64086	-6.43612	-6.31851	-5.92797	-5.92813	-4.76255	-5.21122	-4.99676	-6.00174	-5.04657	-3.56905	-5.12803	-4.88672	-5.30587	-4.76397	-4.60075	-4.48372	-4.46361	-4.89557	-4.80503	-4.96257
681	-2.01272	-4.36532	-4.98591	-2.86522	-3.02502	-2.11625	-2.4999	-3.80044	-3.04801	-3.98302	-5.34776	-3.66061	-3.57196	-5.37087	-6.1376	-8.95602	-9.21263	-8.33843	-6.86022	-6.29027	-5.79512	-5.61828	-5.09883	-5.12777	-4.56639	-5.82104	-5.08946	-3.80097	-4.69396	-4.70631	-5.10129	-4.91039	-4.3726	-4.41624	-4.3712	-4.57431	-4.6043	-5.2437
680	-1.95566	-4.34884	-4.61847	-2.87529	-3.13014	-1.8083	-2.16383	-3.68566	-2.99009	-4.16559	-5.4585	-3.46988	-3.55558	-5.57978	-6.10506	-8.73211	-9.02244	-7.51067	-6.5361	-5.95289	-5.28538	-5.54219	-4.78855	-5.27114	-4.67242	-5.73045	-4.9142	-3.87196	-4.59687	-4.58572	-4.63732	-4.45962	-3.77673	-4.39589	-4.27362	-3.93645	-4.3305	-4.97336
679	-1.98508	-4.44964	-4.76327	-3.10799	-2.91311	-1.75412	-2.0151	-3.86031	-3.02046	-3.65468	-5.46168	-3.57958	-3.47858	-5.42894	-6.07053	-8.466	-8.99586	-7.92323	-6.67393	-5.83967	-4.97254	-5.56935	-4.99009	-5.60913	-4.75645	-5.3828	-4.58989	-4.04347	-4.27368	-4.04525	-4.44	-4.46172	-3.64418	-4.29481	-4.48758	-3.60033	-4.11746	-5.05111
678	-2.09902	-4.1036	-4.88711	-3.06394	-2.72384	-1.54296	-2.05655	-3.89349	-3.18609	-3.62906	-5.30561	-3.84528	-3.34857	-5.15068	-5.93155	-8.07009	-9.21062	-8.08061	-6.99086	-6.1125	-4.71595	-5.28609	-5.39815	-5.12047	-4.58126	-5.41199	-4.48933	-4.10187	-4.35987	-4.2738	-4.44208	-4.91606	-3.70689	-3.94144	-4.61559	-3.61783	-4.03325	-4.83729
677	-2.45547	-4.26842	-5.44673	-3.27892	-3.54812	-1.87871	-1.97661	-3.67191	-3.32418	-4.03314	-4.92149	-4.18976	-4.00592	-5.47709	-6.04826	-8.05826	-8.95705	-7.93841	-7.00915	-6.33173	-5.16051	-5.37049	-5.68874	-4.95665	-4.37243	-5.47587	-4.22877	-4.21781	-4.3839	-4.36198	-4.29652	-4.84528	-3.71628	-3.98979	-4.66804	-3.46936	-3.98253	-4.75377
676	-2.16087	-4.11715	-4.92985	-3.07693	-3.52988	-1.14965	-2.06012	-2.61461	-3.19698	-3.54063	-4.82625	-4.11148	-3.99127	-5.09876	-5.43331	-7.80949	-8.47712	-8.08178	-7.1389	-6.33275	-4.9717	-5.23151	-5.74618	-4.73489	-4.44481	-5.11389	-3.66506	-4.22915	-4.12603	-4.40656	-4.06958	-4.6712	-3.6552	-4.06549	-4.50579	-3.28069	-3.64582	-4.38184
675	-2.32569	-3.92298	-5.14787	-3.20952	-3.25145	-0.904061	-1.81251	-2.58043	-3.45862	-4.04099	-4.83577	-4.0601	-4.27063	-5.37011	-5.58911	-7.99781	-9.22426	-7.83813	-7.18639	-6.63541	-5.09582	-5.38754	-5.76299	-5.03809	-4.43553	-4.89013	-3.45705	-4.49942	-4.45161	-4.24141	-3.97648	-4.66015	-3.90063	-4.39853	-4.18588	-2.91225	-3.50944	-4.10803
674	-1.89127	-4.08543	-5.45941	-2.98111	-3.10817	-0.527139	-1.65689	-2.34984	-3.35165	-4.08397	-4.46221	-4.01514	-4.25207	-5.12437	-5.65953	-7.6922	-8.8148	-7.64796	-6.77385	-6.22213	-4.65488	-5.14433	-5.80222	-5.04305	-4.5119	-4.43501	-3.02795	-4.72922	-4.5249	-3.77747	-3.53315	-4.4239	-3.49989	-4.31531	-4.36958	-2.6069	-3.29813	-3.61543
673	-1.5628	-4.49879	-5.73362	-3.2175	-3.38278	-0.571452	-1.69359	-2.44646	-3.48445	-4.47433	-4.80562	-4.77531	-4.44943	-5.16169	-6.06497	-7.47899	-9.13368	-7.99773	-6.81016	-6.14202	-4.95013	-5.17767	-5.88391	-5.14673	-5.14794	-5.03422	-2.7076	-5.21824	-4.83579	-3.97449	-4.13088	-4.36342	-3.31533	-4.24838	-4.61934	-3.36252	-3.28199	-3.56537
672	-1.61797	-4.52575	-6.31074	-3.63052	-3.32955	-0.483763	-1.95256	-2.45658	-3.89129	-4.26918	-4.76056	-4.95843	-4.50426	-5.4255	-5.79148	-7.49862	-9.46054	-7.89188	-6.74537	-6.2314	-5.20618	-4.91018	-6.12909	-5.33475	-5.10529	-4.72481	-2.86354	-5.01757	-5.00715	-4.26971	-4.20693	-4.62521	-3.55205	-4.50457	-4.6457	-3.67178	-3.59595	-3.66148
671	-1.04722	-4.29044	-5.76677	-3.2785	-3.08799	-0.0771841	-1.46789	-1.38781	-3.51979	-4.14696	-3.94316	-4.09512	-4.34707	-4.77909	-5.62025	-6.6696	-9.05787	-6.8794	-6.14624	-5.73724	-4.74247	-4.52207	-5.42193	-5.05583	-4.87256	-4.27661	-2.55391	-4.53393	-4.61149	-4.04306	-3.80296	-3.7125	-3.17852	-3.94753	-3.98696	-3.85229	-3.41385	-3.60921
670	-1.02351	-4.45581	-5.62253	-3.09333	-3.31418	-0.170881	-1.16147	-1.57669	-3.24599	-4.04757	-4.10773	-3.84986	-4.41754	-4.74444	-5.30905	-6.89788	-9.04914	-6.59916	-5.93265	-5.68123	-4.8843	-4.72432	-5.54345	-5.02237	-5.14724	-4.44539	-2.85099	-4.38938	-4.87804	-3.82451	-3.73777	-3.52025	-3.35329	-3.90259	-4.30393	-3.64693	-3.86432	-3.96715
669	-1.07133	-4.33898	-5.24039	-2.9724	-3.69978	-0.725061	-1.50059	-1.58447	-3.26133	-3.69682	-4.18101	-4.17262	-4.18116	-4.2752	-5.53136	-6.71994	-8.86106	-6.83452	-5.51455	-5.84373	-4.95412	-4.65624	-5.21893	-4.8546	-5.31716	-4.23095	-2.79351	-4.59419	-4.65168	-3.45624	-3.73347	-3.54498	-3.32939	-4.2395	-4.25947	-4.07886	-3.87837	-3.9739
668	-1.25979	-4.16097	-5.23411	-2.84326	-3.55302	-0.748083	-1.32009	-2.14971	-3.2858	-3.8018	-4.08384	-4.11652	-4.01676	-4.36808	-5.5346	-6.84671	-9.05763	-7.08773	-5.48202	-5.56853	-4.72454	-4.77992	-4.96905	-4.93601	-5.07877	-4.27505	-3.59942	-4.58811	-4.73604	-3.44959	-4.04131	-3.99642	-3.66825	-4.40614	-4.32427	-4.22734	-3.70857	-3.86223
667	-1.67472	-4.43262	-5.11328	-2.99693	-4.44425	-1.09147	-1.49002	-2.72099	-3.53579	-4.18148	-4.03809	-4.19063	-4.13492	-4.13604	-5.82138	-7.04353	-9.2001	-7.14193	-5.96702	-5.49116	-4.72183	-5.0187	-5.42387	-4.83176	-5.35139	-4.62376	-4.25031	-4.72274	-4.57538	-3.46774	-4.02723	-4.11242	-3.85234	-4.53365	-4.60779	-4.34127	-3.76628	-4.14064
666	-1.50241	-4.88543	-4.81424	-2.96413	-4.36023	-1.03383	-1.94976	-2.95482	-3.66945	-4.11219	-4.30743	-3.80012	-4.04187	-4.08267	-6.20837	-7.43225	-9.19374	-7.03288	-6.19013	-5.20544	-4.57926	-4.91008	-5.06392	-4.6556	-5.22166	-4.61736	-4.26836	-4.30404	-4.41165	-3.55648	-4.02402	-4.07801	-3.96222	-4.33705	-4.51824	-4.65515	-3.94706	-4.08309
